id,document,label
597202658,믿고 보는 니콜라스 기대됩니다!,1
597574221,"책도 별로더니, 영화도 별로군,,, 
내취향은 아닌듯.",0
661695692,역시 공산 정권 좌빨들은 다 죽여야 한다,0
748218992,실화.,0
685025090,.,0
598134616,"반공-친미-독재, 언제 어디서나 다시 끄집어내도 세계인의 집단 기억을 자극하며 ''얘깃거리가 되는'' 좋은 소재를 제대로 살리지 못하는 연기-연출-촬영",0
595973840,!!!,1
595968204, 재림 김재규장군 영화,1
595968199,우리시절과 너무나 닮은꼴 같다.....ㅠㅠ,1
595965696,"도미니카의 1961년이 이 땅에 1979년으로 돌아온 영화.
지금 이 시대에 꼭 봐야 하는 영화.",1
595964995,독재자가 죽어도 그 자손이  있다면 다시 그 시대로  돌아간다는 교훈을 몸소 느끼고 있음.,1
597700478,그냥 유치함.,0
596136547,국가는 절대로 국민을 억압할 수 없다.,1
596048938,신이시여!!! 제발 이땅에도 평행이론을 내리소서!!!,1
595983492,연출과 배우들의 연기가 아주 뛰어나다~! 감동!,1
595967329,.........,1
595971218,제목만 보고 별점 올립니다. ,1
645534156,"우리나라도 한늠인지
문어대갈이라고

제목이 문어대갈에
해당되지
칵~~퉤!!
오래도 살지
잘 쳐먹하고",1
597039389,아마우리 놀라스코의 미친 연기력,1
627084615,"쿠로와 친 너무 사랑스럽고 귀엽다 ♡♡♡♡
근데 어째 슬픈예감은 적중할까.. 보면서 엄청 울었다...
재밌고 감동적이며 메세지도 강하고 가슴 울리는 임펙트한 영화!",1
597261335,좋다,1
597031234,많은 이들이 고양이를 개처럼 키우려다 시행착오를 겪는 걸로 알아요. 고양이는 공부를 좀 하면 더 행복한 집사로 살 수 있는데... 주인공과 고양이가 시행착오를 겪으며 가족이 되는 모습 눈물 흘리며 봤어요,1
649477066,윤여정님 진짜 연기 죽여줌,1
596297747,"밑도 끝도 없는 나르시시즘이라 해야 할지, 감상주의라 해야 할지, 보는 내내 오글거림. 그래도 사람들은 이런 영화 좋아하겠지. 어찌 됐든 냥이는 귀여우니까.",0
596236024,"사람먹는 우유주고 나갈때 문열어 놓고 나가고 그래서 고양이가 길까지 따라오게 만들고....
이게 어디 집사가 좋아할 영화입니까. 고양이 키워보고 싶은 사람들이 보고 좋아할 영화지.",0
596226331,"주인공이랑 네꼬쨩 다기여웠어 ^^
근데 주인공 나이가 30대 중반이야;; ㅎㄷㄷ",1
596214602,단순 고양이 관련 영화가 아님.  희노애락이 담겨있네.. 인생.. 실화라서 그렇겠지..,1
596186985,마음이따뜻해지고 보는내내 고양이들때문에 행복했어요,1
596079346,너무 귀여운 고양이들과 잔잔한 감동이 두고두고 여운이 남을 영화,1
596077511,너무 감동~우연히 본 영화??득템했네요ㆍㆍ,1
596057508,"친,, 우리 동이랑 똑같이 생겼네,,,^^ ",1
595977114,가까운 곳에 개봉했으면=ㅁ=;;;,1
595981498,"고양이는 사랑이다. 그치만, 자신의 만족을 위해 고양이를 희생시키진 말라는..
무한한 애정도 중요하지만, 어느 정도 고양이에 대한 공부와 고양이의 본능도 잘 알아야 잘 키울수 있다는 것.",1
692397150,생략,0
630520944,"나를 살게했던 곳.. ,
그 작은 세상을 너무 사랑해
거기에 있어주었던 사람때문에
ありがとう????",1
598185103,고집센 교장선생님이 갑자기 고양이를 막 좋아한다는 설정.,0
597689591,"풍경과 고양이만 볼만했다.
자막이 실제 일본어와 틀린부분들이 종종있어 아쉬웠다.",0
596101095,좋아요. 각자의 상상에 맡겨지는 영화이네요,1
596048844,"술래가 사라져버린 숨바꼭질, 어차피 해가 저물면 끝나는 걸 아는데.",0
596028363,좋은 영화였다,1
635495984,"나름 영화를 섬렵하는 타입인데  처음 봤습니다..;;
내내 마음이 무거운..
영화라서 필터링을 했을뿐이지 ''박카스 아줌마''에 대한 기사나  시사 고발다큐는 차고 넘치게 봤습니다..
적정 수준에서 타협한 시나리오와 연출이라는 점을 감안한다해도 너무... 슬픈 현실입니다..
윤여정이란 배우는.. 감히 말씀드리건데 
대체불가이네요...",1
634418851,"보고나니 우울해졌다
잘살아야되는데...
잘죽어야되는데..
난 과연 그럴수 있을까
누구나 노인이 된다
마음은 그대론데. 몸만 늙어버리는
노인은 넘 슬프다",1
597670279,죽음조차 소외된 사람들...,1
598229255,넘 슬퍼서 몇번을  멈추면서 봤다. 인구 절벽 시대에 노인 혐오는 만연하고.. 노인은 짐덩어리 사회적 비용으로 밖에 취급 안되는 있으나 마나 없으면 더 나은 잉여 인간.. 나도 곧 노인.. 어떻게 살아야 품위있게 인생을 마감할 수 있을까? 이재용 감독이 소외된 사람들에 관심이 있을 줄은 생각 못했다. 좋은 영화 만들어 준 감독님이 고맙다.,1
597698338,"중풍, 알쯔하이머, 고독 등에 시달리며 보내야 하는 노년, 누구에게나 찾아옴을 상기시키는 영화, 자신의 노년은 과연 어떨가? 영화 잘 봤습니다.",1
596974959,"늙어감에 대한 비참함, 우리 사회의 노인에 대한 보살핌의 부족 등등 너무나 가슴이 미어지게 만드는 우리네 삶을 돌아보게 만드는 영화다. 부를 축적하고 명예를 획득하는 것이 중요한 것이 아니라 우리가 어떻게 서로를 아끼고 돌보며 사랑하며 사는 것이 중요한 지를 깨닫게 해주는 영화다.  ",1
637270475,"그 공원에 가면 저 분이 계실 것만 같다. 
낡은 코트와 잡동사니가 든 큰 가방, 뽀글이 파마를 한 야윈 할머니가...

노년의 삶과 소외된 이웃의 외롭고 아픈 인생들에 대해 생각하니 가슴이 저린다. 
빈 손으로 거칠고 차가운 땅바닥에 사정없이 내동댕이 쳐진 사람들의 고통의 무게가 오롯이 느껴지는 영화... 
잘 봤습니다. 
윤여정 배우님의 멋진 연기, 사랑해요~~~♡♡♡",1
596920217,아무 생각없이 봤다가 생각이 너무 많아지는 영화 가슴이 먹먹하다.,1
635777815,"배우들  모두 연기 잘 하시네요.
보는 내내 마음이  아펐어요.ㅠ",1
597699777,너무 연기잘하시는 윤여정씨,1
597686998,높은 퀄리티  영화^^,1
596377892,복지 사각지대에 놓인 여러 사연의 노인들을 다룬 현실적적인 영화.  너무 현실적이라 더 애잔하고 따뜻한 영화.,1
659978485,"윤여정님  매력에 빠져 유튜브보다 영화까지 보았습니다. 제작비부족으로  돈이 없어 무료로 출연해주셨다고 하셨는데 정말 역시  연기도 훌륭하십니다.   나름 개연성있는 시나리오와 배우들연기도 자연스럽고 좋았습니다.
아카데미 여우조연상   좋은 소식 기대하겠습니다~^^",1
597619375,사회의 아픈부분을 잔잔하게 보여주지만 마지막에 울컥하고말았다..정말 아무렇지도 않게 잔잔하게 아픔을 담아낸영화.한참동안 너무 슬플것같다 ㅠ,1
597475717,요양병원에서의 장면은 정말 보기 힘들었다.  이웃에서 흔히 볼 수 있을 것 같은 인물로 이야기를 진행해서 사실감이 더했다.  묵직한 감정을 밑바닥 에서 끌어 올리는 둣한 감명을 받은 영화다. ,1
597136244,"늙어도 사람이다.
사람은 사람답게 살고싶다.
나는 늙으면 어떤 모습이 되어있을까.",1
650036728,"가슴먹먹한영화 무겁다 그러나 공감된다 운여정님연기는 설명이 필요없다 원숙미,,노련미,,내먄의 연기",1
650039687,역시 억지 없는 자연스러운 윤여정 배우님의 연기 좋았습니다.,1
661441727,ㅠ ㅠ ~,1
635487949,윤배우님 최고,1
598138966,"윤여정 배우님, 감독님 좋은 영화 만들어 주셔서 감사합니다 매년 다시 찾아볼 영화가 또 하나 생겼습니다 (이래서 윤여정, 윤여정 하는구나)",1
597595961,슬프다  슬픈  노년의현실인것이다,1
597265852,"마냥 어둡지만은 않습니다.
어둡지만 
윤여정이라는 배우 만큼이나 깔끔한 느낌입니다.

마지막 
미숙씨  담배 피우는 장면이 남습니다.

젊을때 열심히 돈 되는거 하고 살아야 겠어요.",1
659793073,"기대  안하고 봤는데 수작이었다! 탄탄한 각본과 짜임새 있는 구성에 현 시대상황을 잘 표현했다.  매춘, 입양, 안락사, 성소수자, 다문화가정, 고독사까지. 모든 배우들의 찰진 연기에 몰입감도 높다. 소재는  매춘으로 시작해서 연결고리가 자연스럽게 사회상을 고스란히 보여준다. 제목 또한 잘 지은 작품성 높은 영화다.  이재용 감독..믿고보는 감독으로 찜!!!^^*",1
597697126,하나하나가 다 생생하게 다가오고 아프지만 슬프지만은 않은 영화였다. 사회의 어두운 부분을 판타지없이 이렇게 적당히 밝게 그릴 수 있는 것에 박수를 보내고 싶었다.,1
597516070,인간의 가면을 더 다 벗어버린 가장 솔직한 영화다.보는 내내 은은한 감동을 주었다. 나는 어떻게 죽을까 고민도 해봤다. 주인공 이신 양미숙(소영)은 죽을때 까지 기억에 남을겄같다. ,1
596919191,뒤쪽에 써진 감상평이 었는데 너무 적절해서 또 한번 생각하게 되는 제목.  죽여주는 여자.  아마도 윤여정 선생의 실제 배역은 우리 사회의 모습 아니었을가,1
596365786,"세대가 안맞아서 관심없었는데  뒤늦게 봤음.인물들이 진짜인 것처럼 연기를 너무 잘했음.대본,메시지 반향이 크다.윤여정님 이번 연기로 국제영화제 여우주연감인데  저런분들에게 안돌아간게 아쉬움.먼훗날 내 노후도 준비 잘해야겠다는 결심도 생겼고 눈물도 났음.잘 만들어진 영화.만점 드립니다.",1
596237861,"이걸 12만명 밖에 보지 않았다는게 너무 아쉽네요. 정말 좋았고, 모든 배우들의 연기가 좋았지만 윤여정님한테 압도되었습니다. 윤여정님 진짜 최고의 배우입니다.",1
662783641,"이 영화를 보면서 안락사의 합법화가 필요하겠다 생각이 듭니다. 박카스여인 소영, 그녀는 필리핀소년 민호를 데려와 살면서 살 날이 얼마 안남은 아는 노인들의 안락사를 돕습니다. 영화는 지루함이 없고 진행도 빠른 편입니다. 여기 나온 윤여정 뿐 아니라 다른 배우들도 연기 잘 합니다. 특히 윤계상은 정말 잘 어울렸습니다ㅋ 삶의 끝자락 누구나 원하는 삶을 살 수 없듯 자신에게 닥칠 불행을 어찌 알까요? 삶에 대한 고민이 많은 분들에게 이 영화 추천합니다.",1
661940375,오십 나이에 이 영화를 보게 되어 많은 생각을 하게 되었다.,1
661084354,"배우님들의 명연기  감사합니다
특히 윤여정님은  양미숙 그 자체였어요
좋은작품 만들어 주신 감독님 감사합니다",1
654857687,먹먹하고 여운이 두고두고 남을듯.,1
597448576,아마네트 졸귀 존예임 내용 모르겠고 아마네트 이뻐서 재밌었음,1
597459932,"0 점이다  욜라 유치하다
이것도 영화라고 된장",0
598220157,.,0
597613207,톰크루즈외 여자주인공 너무이뻐요,1
597002203,역시 인터넷 평점과 감상평들은 믿을 것이 못 됨. 오락영화로는 잘 만들어진 작품.,1
596783378,"톰 크루즈와 미이라? 하지만 톰 크루즈를 믿고, 미이라 시리즈를 워낙 좋아하는 사람으로서 필수로 봐야할 영화였기에 보기로함. 역시 톰 크루즈는 최고였고, 기존 미이라 시리즈와는 다르게 내용이 전개되는 것 같아 좋았다. 다음 편이 나왔으면 하는 1인. ^_^",1
659907654,보고싶다 몬스터유니버스,1
630395885,엥 재밌는데 못볼 정돈 아님,1
597645563,"꿀잼 ㅋㅋ 오랜만에 OCN으로 보니 더 꿀잼
역시 톰크루즈 네요!!",1
760513592,내가 알고있던 영화의 시리즈인줄 알았는데 아니었네. 뭔가 이야기 전개가 급박하게 전개되다가 급마무리 지어지는듯한 느낌도 없지않아 있었지만 나름 재밌게 잘 풀어낸거 같다. 톰크루즈 형님의 코믹 연기도 잘 어울리고 여자 악역도 예쁘고 ㅎㅎ,1
597253965,후편이 기대됨,1
597580867,그냥 알바가 나오는 공포영화. 비급 수준. 시간 때우기용. ,0
595988274,재미 없다. 현장 답사 + 캠핑 + 흉가 + 몰살. 공포영화가 무슨 국화빵이냐?,0
595982696,일부러 평점 안봤더니....시간 낭비했네,0
595970842,"사라호프유알한생존자라는앨리자베스산후조리원넣은애가교회사켜잡단독살한애로나와그걸영대케.그래서우리집이야찍어놔.사라호프얼굴이항상범인얼굴이다케놔/그걸들고누가오나봐,사라호프종자가밥을먹어생식생리해우란경대야그걸죽어서갚아동성약국해놔그러면발이못나삼성암이그대로잘살아거짓말해그걸영화다사만드니웃겨케",1
595954743,햐...영화 진짜 오물이네..유니버설에서 만들고 알바 나와서 기대 했는데.이건 완전 B급만도 못한 오물 영화 그 자체네..,0
597137931,엔딩 왜 이래요,0
596573279,볼거리는 신경써서 만든듯 한데 맥이 뚝뚝 끊어지는 내용은 어찌하라는지..,0
596571496,.,1
596235677,또 보고 싶음 ,1
596849457,"안타깝네요, 중국최고의 배우에 최고의 제작진에 외국에서도 상을 받은 웰메이드 역사영화가 우리나라에서는 주목받지 못한 것이 ... 
세계사나 불교에 관심있는 분이라면 꼭보시기를 권하고 싶네요",1
696080199,감사합니다,1
678535501,서유기 모티브가 된  내용이네,1
597145078,담담한 체험. 은근히 몰입된다 ,1
596788127,재밌게 잘 봤습니다. ,1
596781370,제가 알던 삼장법사와 정말 다르네요! 기대됩니다!!!,1
596779574,새로운 버전의 서유기 인가보네용..황효명도 나오고 기대기대 ㅎㅎ 언제보다 잼나는 서유기 시리즈 ,1
596779442,현장법사의 일대기를 그린 영화라니 생각만해도 감동이고 기대됩니다~,1
596779370,삼장법사가 저렇게 잘생기면 반칙아님? ㅎㅎ 스틸보니 영상미도 기대되네요,1
596778609,삼장법사 얘기를 어떻게 풀어냈을 지 궁금하네요,1
598141640,영화학과 졸업작품 수준,0
597492953,나만 당할순 없다,1
597216341,대박!!! 이런 희대의 괴작을 발견하게 된 불행은 어찌하리오!!! 괴물 고양이가 음악을 좋아하다니!!! ㅋㅋㅋㅋ,0
597180090,B급도 안되는 영화가   희안하게 보게 되네   ㅋ   요즘 tv에서도 보기힘든  망작 sf   한국학생들이 만들어도 이것보다는 낳겠다,0
597155552,아...여주 무지 이쁜데 영어책을 읽고 있네. 이건 영화도 아님.,0
597134406,브랜든루스가 왜  ,0
597041628,"좋은 소재를 망친 케이스. 
고양이만 잘 만들었어도 좋있을 것을
그나마 장우기를 봐서 다행이랄까",0
596729662,"근미래, A390이라는 가상의 비행기에 엘리트 승객을 태우고 가상의 섬에 불시착해 고양이들에게 쫒기는 이야기를 다룬 중국 내수용 그들만의 어드벤처물.  연출, 각본, 연기 삼박자가 고루 엉망이라 장점을 찾기 민망한 수준. 20여년전 보던 SF어드벤처물 TV재방송을 본다는 생각으로 봐야할듯.",0
596307738,저예산 B급무비가 갖춰야할 기발한 아이디어나 신선함은 없이 허접한 이야기가 지루하게 전개되는군,0
596746006,갤 가돗 보는 맛에 끝까지 꾸역꾸역 봤다,0
624230377,식상한 코믹 첩보물. 갤 가돗의 미모만 조금 볼만함.,0
597687065,"2016년 영화라는거에서 충격 2000년대 초반같은 각본에 연출,퀄리티. 그리고 갤가돗 연기 왜이렇게 못함? 원더우먼에서는 못느꼈는데 이영화에서는 제스쳐나 표정 정말 어색했음. 그나마 평점 2점은 이웃집 부부덕임 ",0
597221492,재밌음 ,1
597160791,어디서 본듯한 사람들이 많이 나오는 영화.,1
597041809,ㅇ,1
596914169,"내가조아하는 미국식 덜떨어진 코미디~가볍게 즐기는
장르를 원한다면 추천~~",1
596828122,^^,1
596788046,"미국식 유머가 적절하게 와 닿질 않으니 웃어야할 포인트를 모르겠다.
겔가돗을 몸매로만 유지하기엔 힘이 부친다.
더 좋은 영화가 되기에 충분한 소재임에도 불구하고 어설프게 끌어간 감독의 한계처럼 보인다.",0
596574967,.,1
596373455,"상상력이 부족하다. 웃기긴 하지만 초등학생 같은 웃음만 자아낸다
그냥 갤 가돗 감상하는 영화. ",0
596318047,흐뭇하게 즐기며 본 영화~~  ,1
596302893,영화를 평가할 때 긴 말은 필요없지 않을까. 재미있었나? 그렇다. 재미있게 웃었고 잠깐의 휴식이 되었다.,1
597689444,넘 재밌게 봤어요^^,1
597582598,"평이한 내용의 가족영화이지만,개인적으로 더 놀라운 것은 이러한 영화를 맨인블랙 감독이 연출하고 케빈 스페이시등 호화 캐스팅이 가능하다는 것이다!",0
596381467,아이들과 함께 볼만한 코믹가족영화. 평범한 각본에 평이한 연출로 가족 영화의 기본을 그대로 따라가는 작품. 한미일 브랜드 제품이 중간중간 협찬티가 너무 나서 불만스럽기도.,0
596234856,"애들용 동화 수준의 의인화..
어른들이 보기엔 좀 민망하고 유치하다.
결국 재벌이 선하다라는 이미지용 영화~",0
596181363,이렇게 귀여운 캐릭터에 웃음과 감동을 주는 이런 가족영화가 좋다.,1
596177531,나름 가족애와 고양이의 열연(?)에 좋은 점수를 줍니다.딸이 정말 귀엽네요.,1
596173075,고양이도 나오는 인물들도 다 착하고 예뻐서 흐뭇,1
596172611,"고양이나온다해서 속아서봄.
돈.시간 너무 아까움.
알바동원 너무하네요...
절대보지마시길 진짜 재미가 너무없음",0
596141842,케빈스페이시 나오는 군요 +_+ 올만에 재밌는 패밀리무비 기대중!,1
596129272,아..귀여워!!! 억만장자 영혼이 냥이한테 들어간다는 것만으로 핵잼~ ㅎ,1
596129267,귀욤터지는 캣무비~~기대합니당,1
596129264,아악 넘나 귀엽네요 캣무비 꼭 볼거다냥~,1
728767315,"아주 재미있게 보았다 실화라는게 더 실감나게 영화에 몰입하게 만듬 연기좋고 대본도 허세없이 사실적이고 충분히 가능한 영화..예술이라는건 정말 열정 없이는 성취될수없는 영역인것같다,,너무 재미있게 감상함",1
597690330,"?더 룸?의 제작과정을 담아냄과 동시에, 토미 웨소와 그렉의 우정을 표현 할 수 있는 가장 완벽한 영화적 완성",1
597342406,재미있어서 눈물 흘리면서 보았음.  배우들도 연기 너무 잘하네요... 뭐 하여간 원작은 볼까 말까 고민이 되지만...,1
597301505,욘나 재밌음 ㅋㅋㅋㅋzzzzzzㅋㅋㅋ,1
632427430,오구리슌 연기가 코믹하고 좋고 사바사키 코우도 좋은 배우임.  2편까지 다 봤지만 2편은 너무 갑작스레 끝난 느낌. 그냥 드라마로 쭉 이어 나가는게 좋을듯. 일본은 애니는 잘 만드는데 드라마는 좀 이상하게 만듬,1
596937228,소설 대망에서 읽었던 풍운아 노부나가의 이야기를 타임슬립으로 재밌게 풀었네.,1
596388418,뭔가 대단한 이야기가 있는듯 포장하는 일본 영화의 특징 철학도 없고 역사도 없는 코미디,0
597624964,공포가 쩔어 ,1
596198415,"타임슬립으로 전국시대 노부나가의 카케무사를 한 주인공과 키쵸의 사랑을 
약간 코믹하게 그려냈는데, 인물에 대한 왜곡도 심하고 전쟁이 없는 세상에 대한 염원과 
반대되었던 일본의 현재와 어긋난듯해서 감정적으로 와닿지도 않고,
드라마의 압축판이라 편집도 별루고 액션 디테일도 부족한 코믹사극이었다.",0
596126261,"타임슬립을 통해 역사를 재미와 공감으로 이끄는 코믹드라마시대극인줄 알았는데, 전혀. 연출도 연기도 나쁘지 않지만, 결국 히데요시도 이에야스도 우리에겐 왜란의 주범이자 전쟁광일뿐. 말로만 평화를 사랑한 공감되지 않는 그들만의 이야기라 더욱 지루하게 느껴졌을지도.",0
596121878,평범함과 지루함 그 자체,0
596120894,일본영화 좋아함..  평점에 낚여서 혹시 하고 끝까지  봤는데...  정말 실망.. 배우들이 아깝다.,0
596114687,제대로 만든 타임슬립 영화 재밌었다. 오다 노부나가였어도 과연 조선을 침공했을까?,1
595988034,타임슬립이란 흔한 장르가 재미없다는 편견을 깨버린 영화,1
596836758,애니메이션좋아요하고싶어요제발보내드립니다!,1
597311119,두파워레인저가힘을합히니지구를구한다,1
596182343,액션 굿,1
596174551,극장판 파워레인저 닌자포스 vs 트레인포스 닌자인원더랜드 포스터 보내 드립니다 ,0
596169674,아 파워레인저 개봉이라니ㅎㅎㅎ 핵잼 기대된다,1
596096755,파워레인저닌자포스VS파워레인저트레인포스제발보내드립니다!,1
597596597,슈퍼센타이시리즈하고싶어요안될까요제발보내드립니다!네,1
597643556,"시사회다녀왔는데  홍수아씨는 반가웠는데  정보1도 없이 가서 그런지
중국영화라서 깜놀 수아배우더빙이라서 영화내내 집중이안되서
무섭지도 않아서 ㅠㅠㅠ  여러모로 아쉽네요 ",0
633402416,지금 오시엔스릴에서 봤는데요. 바로 평점씁니다. 보지마세요.,0
598198046,"성형미인 홍수아 
중국몽에서 헤어나지 못하는
중국영화 참여해서 쓸만한거 단 하나도 없네 
반전영화가 아니고 어처구니 없는 영화 
홍수아는 연기력도 문제지만 
변형되는 얼굴이 소름끼진다",0
597659687,아.....죄송,0
597659644,"중국에선 어느정도 반응이 나올지 모르겠지만, 사실 그 외의 나라에선 큰 반응을 얻어내긴 힘들어 보이는 작품이다. 홍수아의 고군분투는 안타깝지만, 그렇다고 2000년대 초반의 설정이 잔뜩 짜집기 된 각본엔 신선함이란 없다. 나름 사회적 무관심에 대한 경종을 울리고 메시지를 전달하고자 한 점은 인정하나, 영화로써의 매력은 너무 없다. 근래엔 보기 힘든 1차원적인 연출과 전개는 보는이를 많이 지루하게 만든다. ",0
597656177,"그만좀해요
이러니지상파가욕머지
언제쩍 사람인데",0
597655536,개 속았네 .  오래된영화고  중국영화임  ,0
597655214,아직영화보기전이지만  홍드로 너무이뿌고 사랑스러워^ㅡ^,1
597652444,"이런 사회성을 반영한 작품들이 많았으면 좋겠습니다. 홍수아 배우 힘든 타지에서 고생많으셨고, 항상 응원합니다. ",1
597651727,혹시이영화한국영화아니고일본영화가요,1
597651252,연이어 등장하는 반전이 다했다,1
597643564,식스센스급반전,1
597635574,새해 첫 실화 공포라니 기대되네요,1
597624212,마지막 반전에 소름 발꼬락부터 돋음... ,1
597255531,감독님 성함이 좀....... 내가 심영이라니!!!,1
596169828,"완전
물오른 로버트네
그 이쁜얼굴을 괴물로 만들어서
불쌍타",0
598224128,감동그자체 .인생영화에 추가합니다.,1
598133879,^^,1
741455366,.,1
741450562,나이틀리의 매력에 빠져든 영화. 굿,1
665847438,음악은 평범한 일상을 특별한 순간으로 만들어 준다.,1
598148578,좋아요...,1
598145843,맘이 ..,1
597623865,눈과 귀가 호강한 또 보고 싶은 음악 영화  추가요.,1
597623245,최고최고,1
597586514,음악과 상처를 음악 작업으로 힐링하는 모습이 좋았어요,1
597544595,당차고 멋진 여성 음악가가 성장하는 아름다운 이별 이야기. ,1
597491410,나도 모르게 미소가 지어졌던 영화들 중 하나. 전문가들은 별로라고 평했지만 평범한 나에겐 비범 (?) 했던 음악과 메시지. Love it!,1
597488495,음악도 스토리도 배우도 좋은 영화,1
597411686,누구나 꿈꾸는 자연스런 공간과 자연스런 시간속에서의 음악... 너무나 가공된 예술에 감독은 일침을 놓는다... 마치 사랑도 그렇게 조롱하듯....,1
598195047,"이.런   영.화.는    어.떻.게    만.드.는 지
정.말   경.이.롭.다 !.",1
597590973,와~액션 대박,1
597576883,폭풍처럼 휘몰아치네 ~^^,1
641455671,아쿠아맨 진심  꿀잼,1
623793743,끝날 때까지 지루함이 없다 제임스 완 당신이란 감독은 정말...,1
598183721,"생각보다 잼남
사실 지구의 70%는 바다라는..",1
598180659,"최고 너무나 잼나게  봤다,,,,",1
597675277,개꿀잼이에염,1
597609593,두번 세번 봐도 전율돋는 잘 만든 영화 ,1
597593247,내 최고의 DC영화!,1
598182055,최고의 sf영화,1
716554990,아바타 급,1
680950993,2022년에 속편 나온다고 함. 헬스장에서 자전거타면서 오씨엔에서 보다가 덜보고 나와서 카카오페이지에서 대여해서 봄. 진짜 재밌다!!! 영상미 환상이고 액션신도 좋고 일단 여주두명이 너무 예쁘고 남주는 외모와 다르게 귀엽다 ㅋㅋㅋ 강추!!! 전형적인 히어로물인데 눈이 즐겁다,1
598553226,"광활하고  환상적인  바다 속을  배경으로 육지와 연결되어 펼쳐진 스토리가 재밌고 CG도 잘된것 같다.
근래에 본 블록 버스터 중에 최고 인것 같다.
짱짱짱 재밌다.",1
598185268,재밌다 진부한 마블 영화보다 참신한 느낌,1
650974408,속편 어서 나와라~,1
598188598,나이스,1
598183725,재미짐,1
598215873,",",1
598181171,굿,1
598180731,아쿠아리움! ,1
598151471,걍재밌음,1
598146472,재밌다,1
598144218,DC코믹스의 작품을 계속 봐온 사람으로써 상당히 실망스러운 영화. 원작에서는 벌코가 흑막으로 등장하지만 이 영화에서는 육지인들이 아틀란티스를 공격한 모티브가 설명되지 않는다. 메인 빌런인 오션 마스터의 모티브도 확실하지 않을 뿐더러 그렇게 육지인들을 혐오하면서 해적인 블랙 만타와 협력한 것도 정말 개연성이 없다.,0
598137533,"만화가 원작이라 스토리 탄탄하고, 시원한 물장면이 많아 여름에 더욱 더 시원하고 ~  잘 만든 영화 ~",1
598200993,위화감 없는 실사화에 놀라움을 감추지 못했다 명작임에 틀림없다 ,1
597511743," 동물캐릭의 실사화로 인해 표정에 감정표현이 잘 나타나지 않아 배우 목소리도 겉돌고 스카의 사악함, 품바의 유쾌한표정 등 원작 애니의 과장된 몸짓과 표정이 빠진게 아쉽지만 완벽에 가까운 그래픽과 살아 숨쉬는 배경, 원작의 감동과 노래를 감상하기에는 충분하다",1
642659861,이영화 강추다,1
742497284,무파사 옵티머스 프라임?,1
598217185,어릴적라이온킹이 트랜스포머급라이온킹으로 ,1
597702418,25년만에 애니메이션에서 영화로 보게 되어 반갑고 즐거운 시간이었습니다.,1
597672494,최고!!,1
597658462,라이언킹 내용 자체를 안좋아하지만 동물원 온거 같아서 좋음 ,0
597640552,"무파사,품바, 티몬 다 괜찮은데  정작 심바나 날라 사라비.하이애나 여자대장 등등 목소리가 영..몰입에 도움을 안준다.",1
597638964,잼나다,1
597637056,실사라 놀라울뿐 단지,0
597626116,"실사  놀랍고 감동적이다
인생최고 영화로 다시 한번 자리매김한다",1
597601551,"정말 재밌었다. 단순히 사자들이 권력 다툼하는 이야기가 아닌 제3의 세력 하이에나를 등장시켜 새로운 긴장감을 조성하는 데 성공했고 원작 라이온 킹을 완벽하게 실사 그래픽으로 재구현 해냄으로써 디즈니의 위상을 다시한번 증명하였다.  또한 생명의 순환, 정글의 섬세한 먹이사슬, 균형의 원칙 등 수많은 메세지를 관객에게 전달하여 많은 여운을 남기게 했다.",1
597582038,솔직히 스토리는 별볼일 없는데 영상이 기가막히다. 거의 실사를 보는 느낌.. CG만큼은 지금까지의 그어떤 애니메이션 영화보다 차별적이어서 한번쯤은 볼만한 영화인것같다..,1
598134350,!!!,1
597705914,여운이 길었습니다,1
634440027,달착륙과정이 넘나 생생하게,1
597658026,그때는 달에 갔는데 지금은 왜 못가지??? 몇십년 전에 한일을 지금은 못하는 이유가 뭘까...,0
597528642,너무 사실적이여서 더재밌어요,1
609309045,"그당시 영상이라 믿겨지지 않을정도로 너무나 깨끗하다. 

마치 재현해 놓은 듯한 느낌.

긴박한 느낌마져 듬.",1
597678288,이런 영화 굿! 가까운 미래에 있을 법한 일을 다룬 SF&판타지물. ,1
597659628,비주얼 무엇.. 미장센 무엇.. 일단 눈호강은 확실히 하겠다,1
641164037,"화면 색감이 눈을 즐겁게 합니다.
세트도 아름다웠고 나름의 반전도 있어서 좋았던 영화.",1
597663154,"I am just like you. 이 한마디가 정말 무섭게 느껴지는 영화.
영화 초반부터 독특한 영상이 시선을 끌고 중반 이후 궁금증이 풀리면서 몰입해서 보았습니다.
우마가 자신의 삶을 선택할 수 있어서 좋았어요.",1
722793678,아지루함,0
597665668,...,0
597665456,"이게 어떻게 12세 관람가가 되지?
15세관람가여야 할거 같은데... 판타지라고 해서 초딩애들 보여주면 충격먹을거 같은데..",0
597664746,시간 아깝다는 생각~~,0
597662598,천국이라도 있고 싶지 않으면 지옥,0
597659627,영상미 ㄷㄷㄷ 밀라 요보비치는 왜 안늙는지ㅠㅠ 빨리 개봉해라,1
597659624,색감이나 의상들이 이뻐서 시간가는줄 몰랐어요 ,1
597659623,눈호강하다가 뒷통수치는 반전과 긴장감 뿜뿜한 영화ㅋㅋㅋㅋㅋㅋㅋ영상미 예쁜 스릴러 첨봤다..,1
597659621,밀라요보리치 개멋잇음!! 영화 기대되요~!,1
